entity_code,entity_name,region,income_group,registry_category,public_collective_noun,midpoint_year,pou_period_start,pou_period_end,obesity_value,obesity_low,obesity_high,pou_source_value,pou_censored,pou_lower,pou_upper,population,obesity_available,pou_available,population_available,comparable_primary,geometry_status,missing_reason,source_release_ids
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,38.436785,34.997872,42.085272,2.5,True,0.0,2.5,30063799,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SDN,Sudan,Sub-Saharan Africa,Low income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,14.783774,12.776552,16.883513,10.8,False,10.8,10.8,45548175,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SEN,Senegal,Sub-Saharan Africa,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,9.4810061,8.6568348,10.388449,6.2,False,6.2,6.2,16352922,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SGP,Singapore,East Asia & Pacific,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,12.786408,11.469378,14.136684,,False,,,5703569,True,False,True,False,off_map_no_exact_code,pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,20.162293,17.983954,22.49075,19.0,False,19.0,19.0,728147,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SLE,Sierra Leone,Sub-Saharan Africa,Low income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,6.9487013,6.111731,7.8849018,27.8,False,27.8,27.8,7731991,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SLV,El Salvador,Latin America & Caribbean,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,29.357752,26.224864,32.640475,6.8,False,6.8,6.8,6222318,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SMR,San Marino,Europe & Central Asia,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,,,,,False,,,34663,False,False,True,False,off_map_no_exact_code,obesity_and_pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa,Low income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,12.467074,8.7516814,16.576721,53.9,False,53.9,53.9,16030971,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SRB,Serbia,Europe & Central Asia,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,20.240678,17.834565,22.834836,2.5,True,0.0,2.5,6945235,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SSD,South Sudan,Sub-Saharan Africa,Low income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,7.2373435,4.6867996,10.378249,,False,,,10423384,True,False,True,False,exact_code_match,pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
STP,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,14.847854,13.024563,16.776647,16.9,False,16.9,16.9,213392,True,True,True,True,off_map_no_exact_code,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SUR,Suriname,Latin America & Caribbean,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,27.45015,22.394373,32.683006,8.7,False,8.7,8.7,605768,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SVK,Slovak Republic,Europe & Central Asia,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,23.795363,20.631087,27.020675,2.8,False,2.8,2.8,5454147,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SVN,Slovenia,Europe & Central Asia,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,17.788076,16.517904,19.124961,2.5,True,0.0,2.5,2088385,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SWE,Sweden,Europe & Central Asia,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,16.250171,14.35083,18.194613,2.5,True,0.0,2.5,10278887,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,26.667136,24.773555,28.64792,11.7,False,11.7,11.7,1179874,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,,,,,False,,,40385,False,False,True,False,off_map_no_exact_code,obesity_and_pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SYC,Seychelles,Sub-Saharan Africa,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,29.903212,27.441648,32.465318,2.7,False,2.7,2.7,97625,True,True,True,True,off_map_no_exact_code,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
SYR,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,31.893677,26.85965,37.426761,27.4,False,27.4,27.4,20353534,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,,,,,False,,,43166,False,False,True,False,off_map_no_exact_code,obesity_and_pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
TCD,Chad,Sub-Saharan Africa,Low income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,5.8284543,4.1363064,8.0237076,29.8,False,29.8,29.8,16685223,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
TGO,Togo,Sub-Saharan Africa,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,10.382737,9.1912329,11.669962,18.2,False,18.2,18.2,7619925,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
THA,Thailand,East Asia & Pacific,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,12.922144,11.604358,14.298274,6.8,False,6.8,6.8,71522271,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
TJK,Tajikistan,Europe & Central Asia,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,20.239571,18.588567,21.94369,9.7,False,9.7,9.7,9529966,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,20.079091,18.044578,22.165458,3.6,False,3.6,3.6,6803944,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,2.3434123,1.9673536,2.7610939,17.0,False,17.0,17.0,1300945,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
TON,Tonga,East Asia & Pacific,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,69.322836,66.417021,72.116721,,False,,,105669,True,False,True,False,off_map_no_exact_code,pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,28.450248,26.397306,30.561671,8.6,False,8.6,8.6,1363985,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
TUN,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,24.660496,20.767444,28.744996,2.5,True,0.0,2.5,11875081,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
TUR,Turkiye,Europe & Central Asia,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,29.574701,28.226006,30.950338,2.5,True,0.0,2.5,82579440,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
TUV,Tuvalu,East Asia & Pacific,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,62.599391,58.371526,66.677183,,False,,,10581,True,False,True,False,off_map_no_exact_code,pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
TZA,Tanzania,Sub-Saharan Africa,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,9.339232,8.6347058,10.088378,23.0,False,23.0,23.0,59174891,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
UGA,Uganda,Sub-Saharan Africa,Low income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,7.102903,6.5230958,7.6880433,33.1,False,33.1,33.1,42999637,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
UKR,Ukraine,Europe & Central Asia,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,22.813292,20.419534,25.303298,3.8,False,3.8,3.8,44957458,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
URY,Uruguay,Latin America & Caribbean,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,30.660298,27.21546,34.233531,2.5,True,0.0,2.5,3397206,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
USA,United States,North America,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,39.621213,38.170129,41.119641,2.5,True,0.0,2.5,330226227,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,26.828563,24.980205,28.756517,2.5,True,0.0,2.5,32964701,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,31.120896,27.644318,34.857419,5.5,False,5.5,5.5,104167,True,True,True,True,off_map_no_exact_code,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
VEN,"Venezuela, RB",Latin America & Caribbean,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,23.047571,21.101545,25.123435,24.1,False,24.1,24.1,28938098,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
VGB,British Virgin Islands,Latin America & Caribbean,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,,,,,False,,,36395,False,False,True,False,off_map_no_exact_code,obesity_and_pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
VIR,Virgin Islands (U.S.),Latin America & Caribbean,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,,,,,False,,,106669,False,False,True,False,off_map_no_exact_code,obesity_and_pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
VNM,Viet Nam,East Asia & Pacific,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,1.5939089,1.287624,1.9397348,6.4,False,6.4,6.4,97173776,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
VUT,Vanuatu,East Asia & Pacific,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,20.664141,17.188811,24.5157,7.9,False,7.9,7.9,291985,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
WSM,Samoa,East Asia & Pacific,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,60.935163,57.55623,64.32578,4.5,False,4.5,4.5,209780,True,True,True,True,off_map_no_exact_code,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
XKX,Kosovo,Europe & Central Asia,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,,,,,False,,,1788891,False,False,True,False,off_map_no_exact_code,obesity_and_pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
YEM,"Yemen, Rep.","Middle East, North Africa, Afghanistan & Pakistan",Low income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,11.641507,9.4908901,14.088175,,False,,,35111408,True,False,True,False,exact_code_match,pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
ZAF,South Africa,Sub-Saharan Africa,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,30.317634,28.575528,32.084173,7.2,False,7.2,7.2,59587885,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
ZMB,Zambia,Sub-Saharan Africa,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,9.392909,8.0478631,10.918505,32.1,False,32.1,32.1,18513839,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2019,2018,2020,12.627347,10.823552,14.495999,30.0,False,30.0,30.0,15271368,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
ABW,Aruba,Latin America & Caribbean,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2020,2019,2021,,,,,False,,,108587,False,False,True,False,off_map_no_exact_code,obesity_and_pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2020,2019,2021,16.841929,14.761454,19.04148,27.5,False,27.5,27.5,39068979,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
AGO,Angola,Sub-Saharan Africa,Lower middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2020,2019,2021,11.076964,7.5995147,15.359925,20.8,False,20.8,20.8,33451132,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
ALB,Albania,Europe & Central Asia,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2020,2019,2021,21.859589,19.546086,24.215083,5.4,False,5.4,5.4,2528480,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
AND,Andorra,Europe & Central Asia,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2020,2019,2021,17.045289,12.731761,21.82882,,False,,,77380,True,False,True,False,off_map_no_exact_code,pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2020,2019,2021,31.898195,28.723606,35.122201,2.5,True,0.0,2.5,9401038,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
ARG,Argentina,Latin America & Caribbean,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2020,2019,2021,33.378914,31.343427,35.523668,3.5,False,3.5,3.5,45191965,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
ARM,Armenia,Europe & Central Asia,Upper middle income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2020,2019,2021,23.264228,20.747547,25.939837,2.5,True,0.0,2.5,2961500,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
ASM,American Samoa,East Asia & Pacific,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2020,2019,2021,74.814248,69.29751,79.937673,,False,,,49761,True,False,True,False,off_map_no_exact_code,pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2020,2019,2021,31.92471,22.690094,41.626251,,False,,,91846,True,False,True,False,off_map_no_exact_code,pou_missing,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
AUS,Australia,East Asia & Pacific,High income,world_bank_non_aggregate_country_or_economy,countries_and_areas,2020,2019,2021,29.027835,26.959288,31.248307,2.5,True,0.0,2.5,25649248,True,True,True,True,exact_code_match,none,WHO:2026-05-27T16:07:31.457+02:00|WDI:2026-07-13|snapshot:v002-frozen-20260919
